RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
309115,2014381429,2699,1,FRAUD-OTHER,2600,FRAUD,11/14/2014 10:20:00 AM,08/22/2014 08:00:00 AM,11/14/2014 08:43:00 AM,71XX BLOCK OF 38 AV S,S,S1,11001.1009,-122.284725585,47.537957655,"(47.537957655, -122.284725585)",8,2014
1099786,2014381429,2699,1,FRAUD-OTHER,2600,FRAUD,11/14/2014 10:20:00 AM,08/22/2014 08:00:00 AM,11/14/2014 08:43:00 AM,71XX BLOCK OF 38 AV S,S,S1,11000.1010,-122.284725585,47.537957655,"(47.537957655, -122.284725585)",8,2014
1089945,2014380785,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/13/2014 06:06:00 PM,07/27/2014 12:00:00 PM,11/13/2014 06:06:00 PM,23XX BLOCK OF SW WEBSTER ST,F,F1,10700.2000,-122.362150134,47.535515062,"(47.535515062, -122.362150134)",7,2014
1099774,2014380276,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/13/2014 10:45:00 AM,06/25/2014 01:00:00 PM,06/25/2014 03:00:00 PM,26XX BLOCK OF 2 AV,M,M1,8001.1007,-122.34928988,47.61619035,"(47.61619035, -122.34928988)",6,2014
1096788,2014909168,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/13/2014 12:59:00 AM,08/28/2014 12:40:00 AM,08/28/2014 05:40:00 PM,35XX BLOCK OF 27 PL W,Q,Q1,5801.2003,-122.390400727,47.652450597,"(47.652450597, -122.390400727)",8,2014
1090061,2014379503,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,11/12/2014 04:43:00 PM,08/27/2014 12:00:00 AM,09/01/2014 11:59:00 PM,16XX BLOCK OF BELLEVUE AV,E,E2,8400.1006,-122.32679585,47.615779997,"(47.615779997, -122.32679585)",8,2014
1089847,2014376962,2305,0,THEFT-CARPROWL,2300,CAR PROWL,11/10/2014 02:38:00 PM,07/06/2014 10:00:00 AM,,2XX BLOCK OF 12 AV S,E,E3,9100.1002,-122.317125251,47.600437691,"(47.600437691, -122.317125251)",7,2014
1089571,2014375621,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,11/09/2014 10:23:00 AM,06/22/2014 10:00:00 PM,,3XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7100.2009,-122.356733894,47.621524678,"(47.621524678, -122.356733894)",6,2014
1085097,2014374274,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/08/2014 06:22:00 AM,08/16/2014 08:00:00 AM,11/08/2014 06:22:00 AM,102XX BLOCK OF GREENWOOD AV N,N,N2,1700.7001,-122.355433797,47.703272313,"(47.703272313, -122.355433797)",8,2014
1085803,2014908764,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/07/2014 03:14:00 PM,08/22/2014 09:00:00 AM,08/22/2014 08:00:00 PM,36XX BLOCK OF 14 AV W,Q,Q2,5801.4033,-122.374904282,47.653082768,"(47.653082768, -122.374904282)",8,2014
1084212,2014372035,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,11/06/2014 02:27:00 PM,07/01/2014 12:01:00 AM,10/25/2014 11:59:00 PM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336165511,47.616053296,"(47.616053296, -122.336165511)",7,2014
313193,2014372035,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,11/06/2014 02:27:00 PM,07/01/2014 12:01:00 AM,10/25/2014 11:59:00 PM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336165511,47.616053296,"(47.616053296, -122.336165511)",7,2014
1084090,2014370714,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/05/2014 05:41:00 PM,06/12/2014 12:00:00 PM,,30XX BLOCK OF 62 AV SW,W,W1,9701.2003,-122.412018832,47.576841857,"(47.576841857, -122.412018832)",6,2014
1102424,2014371039,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/05/2014 04:44:00 PM,08/15/2014 12:00:00 AM,10/16/2014 12:00:00 AM,16XX BLOCK OF 43 AV E,C,C3,6300.2000,-122.277151219,47.63394952,"(47.63394952, -122.277151219)",8,2014
1086992,2014370673,2699,1,FRAUD-OTHER,2600,FRAUD,11/05/2014 02:39:00 PM,08/04/2014 03:00:00 PM,,30XX BLOCK OF SW 102 ST,W,W3,12000.1006,-122.371437655,47.511935315,"(47.511935315, -122.371437655)",8,2014
313209,2014370673,2699,1,FRAUD-OTHER,2600,FRAUD,11/05/2014 02:39:00 PM,08/04/2014 03:00:00 PM,,30XX BLOCK OF SW 102 ST,W,W3,12000.1016,-122.371437655,47.511935315,"(47.511935315, -122.371437655)",8,2014
1083559,2014369265,2699,1,FRAUD-OTHER,2600,FRAUD,11/04/2014 05:54:00 PM,08/23/2014 01:00:00 PM,08/24/2014 05:00:00 PM,92XX BLOCK OF ALVIN PL NW,B,B1,1500.3009,-122.399456801,47.696477483,"(47.696477483, -122.399456801)",8,2014
313223,2014369265,2699,1,FRAUD-OTHER,2600,FRAUD,11/04/2014 05:54:00 PM,08/23/2014 01:00:00 PM,08/24/2014 05:00:00 PM,92XX BLOCK OF ALVIN PL NW,J,J1,1500.2010,-122.399456801,47.696477483,"(47.696477483, -122.399456801)",8,2014
1083554,2014369591,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,11/04/2014 04:45:00 PM,06/16/2014 02:00:00 PM,,35XX BLOCK OF S BRANDON ST,R,R2,10300.4017,-122.287586459,47.55344408,"(47.55344408, -122.287586459)",6,2014
313216,2014369591,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,11/04/2014 04:45:00 PM,06/16/2014 02:00:00 PM,,35XX BLOCK OF S BRANDON ST,R,R3,10300.4014,-122.287586459,47.55344408,"(47.55344408, -122.287586459)",6,2014
1082097,2014368129,2699,1,FRAUD-OTHER,2600,FRAUD,11/03/2014 05:12:00 PM,08/25/2014 06:21:00 AM,,98XX BLOCK OF 32 AV SW,W,W3,12000.1003,-122.373276958,47.515170493,"(47.515170493, -122.373276958)",8,2014
1100488,2014394943,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,11/03/2014 05:00:00 AM,07/26/2014 01:50:00 PM,,38XX BLOCK OF RAINIER AV S,R,R1,10100.5006,-122.28992196,47.568881157,"(47.568881157, -122.28992196)",7,2014
1082058,2014367354,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/02/2014 02:21:00 PM,07/04/2014 10:00:00 PM,,51XX BLOCK OF 46 AV NE,L,L3,4100.4005,-122.278394329,47.666349091,"(47.666349091, -122.278394329)",7,2014
1083440,2014367276,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/02/2014 12:17:00 PM,08/24/2014 12:00:00 AM,11/02/2014 11:00:00 AM,7XX BLOCK OF BROADWAY E,C,C1,6500.3005,-122.321314954,47.625976785,"(47.625976785, -122.321314954)",8,2014
1084519,2014366291,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,11/01/2014 04:50:00 PM,08/28/2014 03:00:00 PM,10/31/2014 03:00:00 PM,38XX BLOCK OF AIRPORT WY S,O,O2,9300.3065,-122.322702215,47.569389891,"(47.569389891, -122.322702215)",8,2014
1084513,2014364905,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,10/31/2014 03:22:00 PM,07/30/2014 12:00:00 PM,,133XX BLOCK OF LAKE CITY WY NE,L,L1,100.3003,-122.292378848,47.725586602,"(47.725586602, -122.292378848)",7,2014
1082542,2014363332,2799,0,EMBEZZLE,2700,EMBEZZLE,10/30/2014 11:10:00 AM,08/01/2014 12:00:00 AM,10/16/2014 11:59:00 PM,5XX BLOCK OF SUMMIT AV E,E,E1,7400.7007,-122.325314829,47.62371355,"(47.62371355, -122.325314829)",8,2014
1080940,2014362257,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/29/2014 05:57:00 PM,07/01/2014 12:00:00 AM,07/31/2014 12:00:00 AM,24XX BLOCK OF 3 AV S,O,O2,9300.3013,-122.329988311,47.580851431,"(47.580851431, -122.329988311)",7,2014
1079668,2014361278,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/28/2014 04:25:00 PM,07/30/2014 12:00:00 AM,08/24/2014 11:59:00 PM,32XX BLOCK OF 21 AV W,Q,Q1,5801.1007,-122.383361505,47.649392409,"(47.649392409, -122.383361505)",7,2014
464105,2014361278,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/28/2014 04:25:00 PM,07/30/2014 12:00:00 AM,08/24/2014 11:59:00 PM,32XX BLOCK OF 21 AV W,Q,Q1,5801.1007,-122.383361505,47.649392409,"(47.649392409, -122.383361505)",7,2014
1079327,2014360818,2699,1,FRAUD-OTHER,2600,FRAUD,10/28/2014 09:54:00 AM,08/29/2014 09:54:00 AM,10/22/2014 09:54:00 AM,83XX BLOCK OF 42 PL S,S,S2,11700.1002,-122.279786391,47.529104339,"(47.529104339, -122.279786391)",8,2014
1077627,2014355002,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/23/2014 09:05:00 PM,07/01/2014 12:00:00 AM,,43XX BLOCK OF SW MYRTLE ST,W,W3,10600.3018,-122.387900875,47.539874954,"(47.539874954, -122.387900875)",7,2014
1079614,2014355262,5309,0,HARASSMENT,5300,THREATS,10/23/2014 05:26:00 PM,08/12/2014 12:00:00 PM,10/23/2014 04:05:00 PM,9XX BLOCK OF JOHN ST,D,D2,7300.3016,-122.337822929,47.619702903,"(47.619702903, -122.337822929)",8,2014
1106608,2014354720,3510,0,NARC-SELL-HEROIN,3500,NARCOTICS,10/23/2014 10:08:00 AM,06/17/2014 04:30:00 PM,,SR599 SB / W MARGINAL WY S,99,99,,-122.29638159,47.498700563,"(47.498700563, -122.29638159)",6,2014
1077237,2014908365,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/22/2014 02:03:00 PM,07/28/2014 01:00:00 PM,07/28/2014 05:00:00 PM,19XX BLOCK OF 6 AV W,Q,Q2,6900.1006,-122.364986623,47.636856871,"(47.636856871, -122.364986623)",7,2014
26576,2014353587,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/22/2014 11:21:00 AM,07/20/2014 11:21:00 AM,08/01/2014 11:21:00 AM,67XX BLOCK OF 9 AV NW,J,J2,3300.1004,-122.368732878,47.678664265,"(47.678664265, -122.368732878)",7,2014
1101104,2014353587,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/22/2014 11:21:00 AM,07/20/2014 11:21:00 AM,08/01/2014 11:21:00 AM,67XX BLOCK OF 9 AV NW,B,B3,3300.1003,-122.368732878,47.678664265,"(47.678664265, -122.368732878)",7,2014
1101105,2014353589,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/22/2014 10:40:00 AM,08/20/2014 10:40:00 AM,08/31/2014 10:40:00 AM,42XX BLOCK OF 50 AV NE,L,L3,4100.7010,-122.273999429,47.659500844,"(47.659500844, -122.273999429)",8,2014
26575,2014353589,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/22/2014 10:40:00 AM,08/20/2014 10:40:00 AM,08/31/2014 10:40:00 AM,42XX BLOCK OF 50 AV NE,U,U3,4100.3012,-122.273999429,47.659500844,"(47.659500844, -122.273999429)",8,2014
1076300,2014353468,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/22/2014 08:26:00 AM,06/05/2014 12:00:00 PM,10/15/2014 12:00:00 PM,135XX BLOCK OF 1 AV NE,N,N1,300.1014,-122.328869968,47.727501005,"(47.727501005, -122.328869968)",6,2014
26615,2014353468,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/22/2014 08:26:00 AM,06/05/2014 12:00:00 PM,10/15/2014 12:00:00 PM,135XX BLOCK OF 1 AV NE,N,N2,300.1029,-122.328869968,47.727501005,"(47.727501005, -122.328869968)",6,2014
26682,2014352752,5309,0,HARASSMENT,5300,THREATS,10/21/2014 03:56:00 PM,08/21/2014 03:56:00 PM,10/21/2014 03:56:00 PM,6XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7000.5005,-122.356705965,47.625018567,"(47.625018567, -122.356705965)",8,2014
1082991,2014352752,5309,0,HARASSMENT,5300,THREATS,10/21/2014 03:56:00 PM,08/21/2014 03:56:00 PM,10/21/2014 03:56:00 PM,6XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7000.5006,-122.356705965,47.625018567,"(47.625018567, -122.356705965)",8,2014
26824,2014352377,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/21/2014 11:19:00 AM,06/01/2014 11:19:00 AM,07/01/2014 11:19:00 AM,12XX BLOCK OF NE 55 ST,U,U1,4400.4002,-122.314672177,47.668559378,"(47.668559378, -122.314672177)",6,2014
1101103,2014352377,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/21/2014 11:19:00 AM,06/01/2014 11:19:00 AM,07/01/2014 11:19:00 AM,12XX BLOCK OF NE 55 ST,U,U3,4400.4002,-122.314672177,47.668559378,"(47.668559378, -122.314672177)",6,2014
26675,2014352353,2305,0,THEFT-CARPROWL,2300,CAR PROWL,10/21/2014 10:54:00 AM,08/28/2014 07:00:00 PM,08/29/2014 04:00:00 AM,HARVARD AV / E OLIVE ST,E,E2,8400.1001,-122.322149209,47.616392448,"(47.616392448, -122.322149209)",8,2014
1075250,2014352353,2305,0,THEFT-CARPROWL,2300,CAR PROWL,10/21/2014 10:54:00 AM,08/28/2014 07:00:00 PM,08/29/2014 04:00:00 AM,HARVARD AV / E OLIVE ST,E,E2,7400.4005,-122.322149209,47.616392448,"(47.616392448, -122.322149209)",8,2014
26772,2014352214,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,10/21/2014 08:40:00 AM,08/29/2014 03:00:00 PM,09/02/2014 06:30:00 AM,82XX BLOCK OF 5 AV S,F,F3,11200.1007,-122.328234309,47.52844813,"(47.52844813, -122.328234309)",8,2014
1075235,2014352214,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,10/21/2014 08:40:00 AM,08/29/2014 03:00:00 PM,09/02/2014 06:30:00 AM,82XX BLOCK OF 5 AV S,F,F3,11200.1007,-122.328234309,47.52844813,"(47.52844813, -122.328234309)",8,2014
26986,2014351263,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/20/2014 12:50:00 PM,06/15/2014 12:00:00 PM,08/15/2014 12:00:00 PM,115XX BLOCK OF ALTON AV NE,L,L3,800.1012,-122.284794379,47.712782748,"(47.712782748, -122.284794379)",6,2014
1074067,2014351263,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/20/2014 12:50:00 PM,06/15/2014 12:00:00 PM,08/15/2014 12:00:00 PM,115XX BLOCK OF ALTON AV NE,L,L2,800.2001,-122.284794379,47.712782748,"(47.712782748, -122.284794379)",6,2014
1075224,2014908283,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/20/2014 10:06:00 AM,08/18/2014 06:30:00 PM,08/18/2014 06:45:00 PM,36XX BLOCK OF FREMONT AV N,J,J2,4900.3009,-122.349927253,47.652039171,"(47.652039171, -122.349927253)",8,2014
27063,2014908283,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/20/2014 10:06:00 AM,08/18/2014 06:30:00 PM,08/18/2014 06:45:00 PM,36XX BLOCK OF FREMONT AV N,B,B2,4900.3012,-122.349927253,47.652039171,"(47.652039171, -122.349927253)",8,2014
27171,2014908259,2304,1,THEFT-AUTOACC,2300,OTHER PROPERTY,10/19/2014 11:14:00 AM,08/28/2014 06:00:00 PM,08/29/2014 09:00:00 AM,23XX BLOCK OF BOYLSTON AV E,D,D3,6100.4014,-122.323459463,47.640878029,"(47.640878029, -122.323459463)",8,2014
1075168,2014908259,2304,1,THEFT-AUTOACC,2300,OTHER PROPERTY,10/19/2014 11:14:00 AM,08/28/2014 06:00:00 PM,08/29/2014 09:00:00 AM,23XX BLOCK OF BOYLSTON AV E,C,C1,6100.4010,-122.323459463,47.640878029,"(47.640878029, -122.323459463)",8,2014
27539,2014908223,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,10/17/2014 11:19:00 PM,08/01/2014 11:15:00 PM,10/17/2014 11:15:00 PM,24XX BLOCK OF NE 65 ST,U,U1,2500.2016,-122.3011629,47.675773823,"(47.675773823, -122.3011629)",8,2014
1075622,2014908223,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,10/17/2014 11:19:00 PM,08/01/2014 11:15:00 PM,10/17/2014 11:15:00 PM,24XX BLOCK OF NE 65 ST,U,U1,2500.3010,-122.3011629,47.675773823,"(47.675773823, -122.3011629)",8,2014
27561,2014347606,2699,1,FRAUD-OTHER,2600,FRAUD,10/17/2014 08:52:00 AM,08/10/2014 09:55:00 AM,08/14/2014 09:56:00 AM,XX BLOCK OF VINE ST,D,D1,8001.4001,-122.350111737,47.614916925,"(47.614916925, -122.350111737)",8,2014
1075797,2014347606,2699,1,FRAUD-OTHER,2600,FRAUD,10/17/2014 08:52:00 AM,08/10/2014 09:55:00 AM,08/14/2014 09:56:00 AM,XX BLOCK OF VINE ST,M,M1,8001.3001,-122.350111737,47.614916925,"(47.614916925, -122.350111737)",8,2014
27618,2014347541,X,16,DISPUTE-CIVIL PROPERTY (NON AU,X,DISPUTE,10/17/2014 08:42:00 AM,07/28/2014 12:00:00 AM,07/28/2014 11:59:00 PM,5XX BLOCK OF BROADWAY E,E,E1,7401.2003,-122.320933331,47.623698976,"(47.623698976, -122.320933331)",7,2014
1073262,2014347541,X,16,DISPUTE-CIVIL PROPERTY (NON AU,X,DISPUTE,10/17/2014 08:42:00 AM,07/28/2014 12:00:00 AM,07/28/2014 11:59:00 PM,5XX BLOCK OF BROADWAY E,C,C1,7400.1005,-122.320933331,47.623698976,"(47.623698976, -122.320933331)",7,2014
27616,2014347691,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/17/2014 04:00:00 AM,07/05/2014 01:00:00 AM,10/16/2014 04:00:00 AM,100XX BLOCK OF COLLEGE WY N,N,N3,1300.1011,-122.334524327,47.702331627,"(47.702331627, -122.334524327)",7,2014
1074418,2014347691,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/17/2014 04:00:00 AM,07/05/2014 01:00:00 AM,10/16/2014 04:00:00 AM,100XX BLOCK OF COLLEGE WY N,N,N3,1300.1009,-122.334524327,47.702331627,"(47.702331627, -122.334524327)",7,2014
1075106,2014346768,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,10/16/2014 03:35:00 PM,06/22/2014 12:00:00 AM,10/01/2014 03:00:00 PM,117XX BLOCK OF PINEHURST WY NE,L,L2,700.4007,-122.312060425,47.715126717,"(47.715126717, -122.312060425)",6,2014
27768,2014346768,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,10/16/2014 03:35:00 PM,06/22/2014 12:00:00 AM,10/01/2014 03:00:00 PM,117XX BLOCK OF PINEHURST WY NE,L,L1,700.4007,-122.312060425,47.715126717,"(47.715126717, -122.312060425)",6,2014
1101100,2014346525,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/16/2014 12:44:00 PM,07/10/2014 08:00:00 AM,07/28/2014 07:00:00 PM,50XX BLOCK OF 8 AV NE,U,U2,4500.1014,-122.31953438,47.666035675,"(47.666035675, -122.31953438)",7,2014
27850,2014346525,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/16/2014 12:44:00 PM,07/10/2014 08:00:00 AM,07/28/2014 07:00:00 PM,50XX BLOCK OF 8 AV NE,U,U1,4500.1011,-122.31953438,47.666035675,"(47.666035675, -122.31953438)",7,2014
27784,2014346228,2305,0,THEFT-CARPROWL,2300,CAR PROWL,10/16/2014 08:44:00 AM,08/02/2014 12:00:00 PM,08/22/2014 11:59:00 PM,18XX BLOCK OF 7 AV W,Q,Q2,6900.1013,-122.366348566,47.635347416,"(47.635347416, -122.366348566)",8,2014
1075774,2014346228,2305,0,THEFT-CARPROWL,2300,CAR PROWL,10/16/2014 08:44:00 AM,08/02/2014 12:00:00 PM,08/22/2014 11:59:00 PM,18XX BLOCK OF 7 AV W,Q,Q2,6900.1011,-122.366348566,47.635347416,"(47.635347416, -122.366348566)",8,2014
1111907,2014346129,2606,1,FRAUD-CHECK,2600,FRAUD,10/16/2014 06:29:00 AM,07/24/2014 12:00:00 AM,07/24/2014 11:59:00 PM,125XX BLOCK OF LAKE CITY WY NE,L,L1,100.3012,-122.294696911,47.720185072,"(47.720185072, -122.294696911)",7,2014
27849,2014346129,2606,1,FRAUD-CHECK,2600,FRAUD,10/16/2014 06:29:00 AM,07/24/2014 12:00:00 AM,07/24/2014 11:59:00 PM,125XX BLOCK OF LAKE CITY WY NE,L,L3,100.5006,-122.294696911,47.720185072,"(47.720185072, -122.294696911)",7,2014
1078818,2014345992,X,49,PROPERTY LOST - POLICE EQUIPME,X,LOST PROPERTY,10/16/2014 12:24:00 AM,08/01/2014 12:00:00 AM,10/01/2014 12:00:00 AM,100XX BLOCK OF COLLEGE WY N,N,N3,1300.1009,-122.334524327,47.702331627,"(47.702331627, -122.334524327)",8,2014
27788,2014345992,X,49,PROPERTY LOST - POLICE EQUIPME,X,LOST PROPERTY,10/16/2014 12:24:00 AM,08/01/2014 12:00:00 AM,10/01/2014 12:00:00 AM,100XX BLOCK OF COLLEGE WY N,N,N3,1300.1011,-122.334524327,47.702331627,"(47.702331627, -122.334524327)",8,2014
28019,2014345217,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/15/2014 12:18:00 PM,08/01/2014 08:00:00 AM,09/15/2014 11:59:00 PM,65XX BLOCK OF 5 AV NE,J,J3,3600.4007,-122.324241657,47.677100808,"(47.677100808, -122.324241657)",8,2014
1087827,2014345217,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/15/2014 12:18:00 PM,08/01/2014 08:00:00 AM,09/15/2014 11:59:00 PM,65XX BLOCK OF 5 AV NE,J,J1,3600.4016,-122.324241657,47.677100808,"(47.677100808, -122.324241657)",8,2014
27925,2014345069,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/15/2014 10:16:00 AM,07/18/2014 09:53:00 AM,,34XX BLOCK OF 33 AV SW,W,W1,9900.1007,-122.374186012,47.572440758,"(47.572440758, -122.374186012)",7,2014
1073541,2014345069,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/15/2014 10:16:00 AM,07/18/2014 09:53:00 AM,,34XX BLOCK OF 33 AV SW,W,W1,9900.1008,-122.374186012,47.572440758,"(47.572440758, -122.374186012)",7,2014
1083143,2014345019,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,10/15/2014 09:48:00 AM,06/17/2014 12:00:00 AM,06/17/2014 06:48:00 PM,16XX BLOCK OF 5 AV,M,M2,8200.1003,-122.336938537,47.612168778,"(47.612168778, -122.336938537)",6,2014
27923,2014345019,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,10/15/2014 09:48:00 AM,06/17/2014 12:00:00 AM,06/17/2014 06:48:00 PM,16XX BLOCK OF 5 AV,M,M2,8200.1003,-122.336938537,47.612168778,"(47.612168778, -122.336938537)",6,2014
28060,2014344117,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,10/14/2014 02:16:00 PM,08/08/2014 12:00:00 AM,09/01/2014 11:59:00 PM,NE 145 ST / 15 AV NE,L,L1,200.4001,-122.312750238,47.733948981,"(47.733948981, -122.312750238)",8,2014
1072082,2014344117,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,10/14/2014 02:16:00 PM,08/08/2014 12:00:00 AM,09/01/2014 11:59:00 PM,NE 145 ST / 15 AV NE,L,L1,200.4001,-122.312750238,47.733948981,"(47.733948981, -122.312750238)",8,2014
1073516,2014344016,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/14/2014 01:12:00 PM,07/12/2014 12:00:00 AM,10/12/2014 12:00:00 PM,16XX BLOCK OF 38 AV E,C,C3,6300.6012,-122.284047967,47.633987373,"(47.633987373, -122.284047967)",7,2014
28161,2014344016,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/14/2014 01:12:00 PM,07/12/2014 12:00:00 AM,10/12/2014 12:00:00 PM,16XX BLOCK OF 38 AV E,C,C2,6300.3015,-122.284047967,47.633987373,"(47.633987373, -122.284047967)",7,2014
1083139,2014343810,2501,0,FORGERY-CHECK,2500,FORGERY,10/14/2014 10:03:00 AM,08/27/2014 09:00:00 AM,,5XX BLOCK OF UNION ST,K,K1,8200.1013,-122.334110824,47.609917629,"(47.609917629, -122.334110824)",8,2014
28156,2014343810,2501,0,FORGERY-CHECK,2500,FORGERY,10/14/2014 10:03:00 AM,08/27/2014 09:00:00 AM,,5XX BLOCK OF UNION ST,M,M3,8200.1020,-122.334110824,47.609917629,"(47.609917629, -122.334110824)",8,2014
1072248,2014343650,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/14/2014 07:44:00 AM,07/25/2014 05:00:00 PM,07/25/2014 09:00:00 PM,89XX BLOCK OF AURORA AV N,N,N2,1800.2003,-122.344560663,47.693823399,"(47.693823399, -122.344560663)",7,2014
28154,2014343650,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/14/2014 07:44:00 AM,07/25/2014 05:00:00 PM,07/25/2014 09:00:00 PM,89XX BLOCK OF AURORA AV N,N,N3,1800.2003,-122.344560663,47.693823399,"(47.693823399, -122.344560663)",7,2014
28378,2014908109,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/13/2014 09:17:00 PM,08/11/2014 03:00:00 PM,10/13/2014 08:50:00 PM,43XX BLOCK OF 8 AV NE,U,U2,5200.5010,-122.319777301,47.660386558,"(47.660386558, -122.319777301)",8,2014
1071174,2014908109,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/13/2014 09:17:00 PM,08/11/2014 03:00:00 PM,10/13/2014 08:50:00 PM,43XX BLOCK OF 8 AV NE,U,U2,5200.5008,-122.319777301,47.660386558,"(47.660386558, -122.319777301)",8,2014
28302,2014343308,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/13/2014 07:30:00 PM,07/04/2014 12:00:00 AM,07/04/2014 11:59:00 PM,7XX BLOCK OF N 83 ST,J,J3,2800.4006,-122.348562836,47.689112073,"(47.689112073, -122.348562836)",7,2014
1078791,2014343307,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/13/2014 07:30:00 PM,06/13/2014 12:00:00 PM,06/15/2014 12:00:00 PM,7XX BLOCK OF N 83 ST,J,J1,2800.1002,-122.348562836,47.689112073,"(47.689112073, -122.348562836)",6,2014
28295,2014343307,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/13/2014 07:30:00 PM,06/13/2014 12:00:00 PM,06/15/2014 12:00:00 PM,7XX BLOCK OF N 83 ST,J,J3,2800.4006,-122.348562836,47.689112073,"(47.689112073, -122.348562836)",6,2014
1071589,2014343308,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/13/2014 07:30:00 PM,07/04/2014 12:00:00 AM,07/04/2014 11:59:00 PM,7XX BLOCK OF N 83 ST,J,J1,2800.1002,-122.348562836,47.689112073,"(47.689112073, -122.348562836)",7,2014
28503,2014908079,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/12/2014 07:04:00 PM,08/12/2014 06:50:00 PM,10/12/2014 06:50:00 PM,85XX BLOCK OF 13 AV NW,J,J1,1702.2004,-122.372753282,47.692439636,"(47.692439636, -122.372753282)",8,2014
