ID,LATITUDE,LONGITUDE,ELEVATION,STATE,NAME,GSNFLAG,HCNFLAG,WMOID,x,y,x_group,y_group,xy_group,hash
USS0010K01S,39.89,-110.75,2796.5,UT,Indian Canyon,,,,-9448906.560893293,4435571.8897579955,-9491746.54253807 to -9394413.113821704,4426933.763902161 to 4524267.192618527,"-9491746.54253807 to -9394413.113821704, 4426933.763902161 to 4524267.192618527",4851d9f12ab3e7801d0cf6e8470e825dd024b3fe3830a3d1e359ce29
USS0010K02S,39.96,-110.99,2633.8,UT,White River #1,,,,-9459705.898804527,4443355.545618689,-9491746.54253807 to -9394413.113821704,4426933.763902161 to 4524267.192618527,"-9491746.54253807 to -9394413.113821704, 4426933.763902161 to 4524267.192618527",4851d9f12ab3e7801d0cf6e8470e825dd024b3fe3830a3d1e359ce29
USS0010K06S,39.68,-110.43,2662.7,UT,Timberline,,,,-9450404.61492821,4412220.922175915,-9491746.54253807 to -9394413.113821704,4329600.335185796 to 4426933.763902162,"-9491746.54253807 to -9394413.113821704, 4329600.335185796 to 4426933.763902162",85b68b1286cf578c257ee7f5c56dcbee647c9cb56163499d1ab85003
USS0010M01S,38.08,-110.77,2956.6,UT,Lonesome Beaver,,,,-9695393.504903795,4234308.788217208,-9783746.828687165 to -9686413.3999708,4232266.906469431 to 4329600.335185797,"-9783746.828687165 to -9686413.3999708, 4232266.906469431 to 4329600.335185797",a62725c25f53561bed16633ed0e148ac55bc1954b2f21f5582378582
USS0010R04S,34.31,-110.75,2328.7,AZ,Heber,,,,-10172069.775669657,3815103.3225770076,-10173080.543552626 to -10075747.11483626,3745599.7628876045 to 3842933.1916039702,"-10173080.543552626 to -10075747.11483626, 3745599.7628876045 to 3842933.1916039702",9140b3fe6596a9a7f311d7a2d1c3f9a0b80530c04b3e5b6da68719c0
USS0010S01S,33.81,-110.92,2103.1,AZ,Workman Creek,,,,-10247964.252238939,3759505.780714912,-10270413.972268991 to -10173080.543552626,3745599.7628876045 to 3842933.1916039702,"-10270413.972268991 to -10173080.543552626, 3745599.7628876045 to 3842933.1916039702",36c71f0e62b17484c1c5b0f59c7ac8f12a744f0c16d35a248ddd2546
USS0010k05s,39.66,-110.38,2486.9,UT,Corral,,,,-9448860.671557512,4409997.020501431,-9491746.54253807 to -9394413.113821704,4329600.335185796 to 4426933.763902162,"-9491746.54253807 to -9394413.113821704, 4329600.335185796 to 4426933.763902162",85b68b1286cf578c257ee7f5c56dcbee647c9cb56163499d1ab85003
USS0011C01S,46.56,-111.29,2423.2,MT,Boulder Mountain,,,,-8508914.865313347,5177243.098198352,-8518412.255374417 to -8421078.826658051,5108267.764916718 to 5205601.193633084,"-8518412.255374417 to -8421078.826658051, 5108267.764916718 to 5205601.193633084",fae43df58503f80696f4d6eca93e62a0422520a2b71631b07744f120
USS0011C02S,46.58,-111.27,2026.9,MT,Pickfoot Creek,,,,-8504249.288662117,5179466.999872835,-8518412.255374417 to -8421078.826658051,5108267.764916718 to 5205601.193633084,"-8518412.255374417 to -8421078.826658051, 5108267.764916718 to 5205601.193633084",fae43df58503f80696f4d6eca93e62a0422520a2b71631b07744f120
USS0011C04S,46.35,-111.85,2097.0,MT,Tizer Basin,,,,-8584772.096575372,5153892.130616272,-8615745.684090782 to -8518412.255374417,5108267.764916718 to 5205601.193633084,"-8615745.684090782 to -8518412.255374417, 5108267.764916718 to 5205601.193633084",69bc34761544cc2bae5f8c3e2c23f22d21131b0ebee391b5e1da40a3
USS0011D08S,45.02,-111.85,2621.3,MT,Clover Meadow,,,,-8791336.963773686,5006002.669263097,-8810412.541523512 to -8713079.112807147,4913600.9074839875 to 5010934.336200354,"-8810412.541523512 to -8713079.112807147, 4913600.9074839875 to 5010934.336200354",d4faa0fff0da9ee3d920b402125b683d273f441942007aedf659566b
USS0011D11S,45.51,-111.92,2407.9,MT,Lower Twin,,,,-8721234.03999365,5060488.260287951,-8810412.541523512 to -8713079.112807147,5010934.336200353 to 5108267.764916719,"-8810412.541523512 to -8713079.112807147, 5010934.336200353 to 5108267.764916719",509ea232c6f8cf6cbe3b41dd2625a5ab877a0379da87a61d15c8d6be
USS0011D19S,45.27,-111.43,2706.6,MT,Lone Mountain,,,,-8719999.89463622,5033801.440194146,-8810412.541523512 to -8713079.112807147,5010934.336200353 to 5108267.764916719,"-8810412.541523512 to -8713079.112807147, 5010934.336200353 to 5108267.764916719",509ea232c6f8cf6cbe3b41dd2625a5ab877a0379da87a61d15c8d6be
USS0011D28S,45.6,-111.96,2529.8,MT,Albro Lake,,,,-8710389.892489599,5070495.817823129,-8713079.112807147 to -8615745.684090782,5010934.336200353 to 5108267.764916719,"-8713079.112807147 to -8615745.684090782, 5010934.336200353 to 5108267.764916719",e6f298d338157f733f409fd094ab4a99473321ae84d07d29b8bbe094
USS0011E03S,44.59,-111.82,2255.5,MT,Lakeview Ridge,,,,-8854737.463052109,4958188.783261696,-8907745.970239878 to -8810412.541523512,4913600.9074839875 to 5010934.336200354,"-8907745.970239878 to -8810412.541523512, 4913600.9074839875 to 5010934.336200354",8cad03ad9ab8542c2ee4b5e8ecf189975a2184c4889087fc7bf7c84f
USS0011E07S,44.66,-111.09,2042.2,MT,West Yellowstone,,,,-8786329.328940844,4965972.439122388,-8810412.541523512 to -8713079.112807147,4913600.9074839875 to 5010934.336200354,"-8810412.541523512 to -8713079.112807147, 4913600.9074839875 to 5010934.336200354",d4faa0fff0da9ee3d920b402125b683d273f441942007aedf659566b
USS0011E10S,44.42,-111.39,1917.2,ID,Island Park,,,,-8846447.60881957,4939285.619028583,-8907745.970239878 to -8810412.541523512,4913600.9074839875 to 5010934.336200354,"-8907745.970239878 to -8810412.541523512, 4913600.9074839875 to 5010934.336200354",8cad03ad9ab8542c2ee4b5e8ecf189975a2184c4889087fc7bf7c84f
USS0011E24S,44.79,-111.71,2438.4,MT,Tepee Creek,,,,-8815533.3474544,4980427.800006533,-8907745.970239878 to -8810412.541523512,4913600.9074839875 to 5010934.336200354,"-8907745.970239878 to -8810412.541523512, 4913600.9074839875 to 5010934.336200354",8cad03ad9ab8542c2ee4b5e8ecf189975a2184c4889087fc7bf7c84f
USS0011E29S,44.96,-111.29,2743.2,MT,Carrot Basin,,,,-8756483.102230532,4999330.964239646,-8810412.541523512 to -8713079.112807147,4913600.9074839875 to 5010934.336200354,"-8810412.541523512 to -8713079.112807147, 4913600.9074839875 to 5010934.336200354",d4faa0fff0da9ee3d920b402125b683d273f441942007aedf659566b
USS0011E30S,44.61,-111.15,2072.6,MT,Whiskey Creek,,,,-8798652.64707519,4960412.684936179,-8810412.541523512 to -8713079.112807147,4913600.9074839875 to 5010934.336200354,"-8810412.541523512 to -8713079.112807147, 4913600.9074839875 to 5010934.336200354",d4faa0fff0da9ee3d920b402125b683d273f441942007aedf659566b
USS0011E31S,44.59,-111.12,2362.2,MT,Madison Plateau,,,,-8799306.268058939,4958188.783261696,-8810412.541523512 to -8713079.112807147,4913600.9074839875 to 5010934.336200354,"-8810412.541523512 to -8713079.112807147, 4913600.9074839875 to 5010934.336200354",d4faa0fff0da9ee3d920b402125b683d273f441942007aedf659566b
USS0011E35S,44.51,-111.13,2490.2,MT,Black Bear,,,,-8812202.210145004,4949293.176563759,-8907745.970239878 to -8810412.541523512,4913600.9074839875 to 5010934.336200354,"-8907745.970239878 to -8810412.541523512, 4913600.9074839875 to 5010934.336200354",8cad03ad9ab8542c2ee4b5e8ecf189975a2184c4889087fc7bf7c84f
USS0011E36S,44.53,-111.41,2350.0,ID,White Elephant,,,,-8831373.157718642,4951517.078238244,-8907745.970239878 to -8810412.541523512,4913600.9074839875 to 5010934.336200354,"-8907745.970239878 to -8810412.541523512, 4913600.9074839875 to 5010934.336200354",8cad03ad9ab8542c2ee4b5e8ecf189975a2184c4889087fc7bf7c84f
USS0011E37S,44.44,-111.99,2090.9,ID,Crab Creek,,,,-8891055.881296061,4941509.520703066,-8907745.970239878 to -8810412.541523512,4913600.9074839875 to 5010934.336200354,"-8907745.970239878 to -8810412.541523512, 4913600.9074839875 to 5010934.336200354",8cad03ad9ab8542c2ee4b5e8ecf189975a2184c4889087fc7bf7c84f
USS0011E38S,44.95,-111.36,2392.7,MT,Beaver Creek,,,,-8763517.807833679,4998219.013402404,-8810412.541523512 to -8713079.112807147,4913600.9074839875 to 5010934.336200354,"-8810412.541523512 to -8713079.112807147, 4913600.9074839875 to 5010934.336200354",d4faa0fff0da9ee3d920b402125b683d273f441942007aedf659566b
USS0011E39S,44.98,-111.95,2133.6,MT,Short Creek,,,,-8805342.042081075,5001554.86591413,-8810412.541523512 to -8713079.112807147,4913600.9074839875 to 5010934.336200354,"-8810412.541523512 to -8713079.112807147, 4913600.9074839875 to 5010934.336200354",d4faa0fff0da9ee3d920b402125b683d273f441942007aedf659566b
USS0011F02S,43.57,-111.21,2048.3,ID,Pine Creek Pass,,,,-8959576.986638313,4844769.79786302,-9005079.398956243 to -8907745.970239878,4816267.478767622 to 4913600.907483988,"-9005079.398956243 to -8907745.970239878, 4816267.478767622 to 4913600.907483988",c709be90aa306c6e4ef1b347720daf29707d2c3bf33dfaa47448b4d7
USS0011F11S,43.21,-111.69,2002.5,ID,Sheep Mtn.,,,,-9051853.635295358,4804739.567722311,-9102412.827672608 to -9005079.398956243,4718934.050051257 to 4816267.478767623,"-9102412.827672608 to -9005079.398956243, 4718934.050051257 to 4816267.478767623",7ff0c385a269d6320bffed1d75e80ae14e745308bef69a5cf0edc9ab
USS0011G01S,42.95,-111.36,2072.6,ID,Somsen Ranch,,,,-9063488.340068538,4775828.845954021,-9102412.827672608 to -9005079.398956243,4718934.050051257 to 4816267.478767623,"-9102412.827672608 to -9005079.398956243, 4718934.050051257 to 4816267.478767623",7ff0c385a269d6320bffed1d75e80ae14e745308bef69a5cf0edc9ab
USS0011G05S,42.56,-111.3,2202.2,ID,Slug Creek Divide,,,,-9115793.032526119,4732462.763301587,-9199746.256388973 to -9102412.827672608,4718934.050051257 to 4816267.478767623,"-9199746.256388973 to -9102412.827672608, 4718934.050051257 to 4816267.478767623",f6c10f08a7a1da85b92dccddf143e9d8919375b6c3f7a06dd9f7247d
USS0011G06S,42.36,-111.56,2252.5,ID,Emigrant Summit,,,,-9166319.446527751,4710223.746556748,-9199746.256388973 to -9102412.827672608,4621600.621334892 to 4718934.050051258,"-9199746.256388973 to -9102412.827672608, 4621600.621334892 to 4718934.050051258",8112331540d5b845a278c67568fef1b52df9541daaa2b056b285cf05
USS0011G30S,42.52,-111.96,2392.7,ID,Sedgwick Peak,,,,-9175725.192063853,4728014.959952619,-9199746.256388973 to -9102412.827672608,4718934.050051257 to 4816267.478767623,"-9199746.256388973 to -9102412.827672608, 4718934.050051257 to 4816267.478767623",f6c10f08a7a1da85b92dccddf143e9d8919375b6c3f7a06dd9f7247d
USS0011G32S,42.05,-111.6,2490.2,ID,Franklin Basin,,,,-9214710.428751158,4675753.270602249,-9297079.685105339 to -9199746.256388973,4621600.621334892 to 4718934.050051258,"-9297079.685105339 to -9199746.256388973, 4621600.621334892 to 4718934.050051258",78cf10f224fd63ee4dd6ee09d746585040d759681e9e72ff244bdab5
USS0011G33S,42.41,-111.17,2112.3,ID,Giveout,,,,-9127003.177424368,4715783.500742957,-9199746.256388973 to -9102412.827672608,4621600.621334892 to 4718934.050051258,"-9199746.256388973 to -9102412.827672608, 4621600.621334892 to 4718934.050051258",8112331540d5b845a278c67568fef1b52df9541daaa2b056b285cf05
USS0011H01S,41.97,-111.6,2209.8,UT,Klondike Narrows,,,,-9226306.534400584,4666857.663904313,-9297079.685105339 to -9199746.256388973,4621600.621334892 to 4718934.050051258,"-9297079.685105339 to -9199746.256388973, 4621600.621334892 to 4718934.050051258",78cf10f224fd63ee4dd6ee09d746585040d759681e9e72ff244bdab5
USS0011H03S,41.89,-111.57,1930.0,UT,Tony Grove RS,,,,-9235401.350567266,4657962.057206378,-9297079.685105339 to -9199746.256388973,4621600.621334892 to 4718934.050051258,"-9297079.685105339 to -9199746.256388973, 4621600.621334892 to 4718934.050051258",78cf10f224fd63ee4dd6ee09d746585040d759681e9e72ff244bdab5
USS0011H07S,41.92,-111.47,2348.5,UT,Garden City Summit,,,,-9222789.046204602,4661297.909718105,-9297079.685105339 to -9199746.256388973,4621600.621334892 to 4718934.050051258,"-9297079.685105339 to -9199746.256388973, 4621600.621334892 to 4718934.050051258",78cf10f224fd63ee4dd6ee09d746585040d759681e9e72ff244bdab5
USS0011H08S,41.38,-111.94,2438.4,UT,Ben Lomond Peak,,,,-9339638.512380721,4601252.564507041,-9394413.113821704 to -9297079.685105339,4524267.1926185265 to 4621600.621334893,"-9394413.113821704 to -9297079.685105339, 4524267.1926185265 to 4621600.621334893",44b7d4a3623650cb4e6b194f5b7b506ed4ccd0e48f804d960bdb3237
USS0011H21S,41.31,-111.45,2487.2,UT,Horse Ridge,,,,-9308757.397003548,4593468.908646348,-9394413.113821704 to -9297079.685105339,4524267.1926185265 to 4621600.621334893,"-9394413.113821704 to -9297079.685105339, 4524267.1926185265 to 4621600.621334893",44b7d4a3623650cb4e6b194f5b7b506ed4ccd0e48f804d960bdb3237
USS0011H25S,41.41,-111.83,1994.6,UT,Little Bear,,,,-9326155.412352076,4604588.417018766,-9394413.113821704 to -9297079.685105339,4524267.1926185265 to 4621600.621334893,"-9394413.113821704 to -9297079.685105339, 4524267.1926185265 to 4621600.621334893",44b7d4a3623650cb4e6b194f5b7b506ed4ccd0e48f804d960bdb3237
USS0011H30S,41.38,-111.92,1776.7,UT,Ben Lomond Trail,,,,-9337969.825850012,4601252.564507041,-9394413.113821704 to -9297079.685105339,4524267.1926185265 to 4621600.621334893,"-9394413.113821704 to -9297079.685105339, 4524267.1926185265 to 4621600.621334893",44b7d4a3623650cb4e6b194f5b7b506ed4ccd0e48f804d960bdb3237
USS0011H31S,41.25,-111.41,2200.7,UT,Kilfoil Creek,,,,-9313975.192757657,4586797.203622896,-9394413.113821704 to -9297079.685105339,4524267.1926185265 to 4621600.621334893,"-9394413.113821704 to -9297079.685105339, 4524267.1926185265 to 4621600.621334893",44b7d4a3623650cb4e6b194f5b7b506ed4ccd0e48f804d960bdb3237
USS0011H32S,41.22,-111.36,1853.8,UT,Lost Creek Resv,,,,-9314068.779013118,4583461.35111117,-9394413.113821704 to -9297079.685105339,4524267.1926185265 to 4621600.621334893,"-9394413.113821704 to -9297079.685105339, 4524267.1926185265 to 4621600.621334893",44b7d4a3623650cb4e6b194f5b7b506ed4ccd0e48f804d960bdb3237
USS0011H36S,41.9,-111.63,2582.9,UT,Tony Grove Lake,,,,-9238921.286067199,4659074.00804362,-9297079.685105339 to -9199746.256388973,4621600.621334892 to 4718934.050051258,"-9297079.685105339 to -9199746.256388973, 4621600.621334892 to 4718934.050051258",78cf10f224fd63ee4dd6ee09d746585040d759681e9e72ff244bdab5
USS0011H37S,41.68,-111.42,2423.2,UT,Bug Lake,,,,-9253242.77303899,4634611.089624298,-9297079.685105339 to -9199746.256388973,4621600.621334892 to 4718934.050051258,"-9297079.685105339 to -9199746.256388973, 4621600.621334892 to 4718934.050051258",78cf10f224fd63ee4dd6ee09d746585040d759681e9e72ff244bdab5
USS0011H55S,41.41,-111.54,2545.1,UT,Dry Bread Pond,,,,-9301970.622317363,4604588.417018766,-9394413.113821704 to -9297079.685105339,4524267.1926185265 to 4621600.621334893,"-9394413.113821704 to -9297079.685105339, 4524267.1926185265 to 4621600.621334893",44b7d4a3623650cb4e6b194f5b7b506ed4ccd0e48f804d960bdb3237
USS0011H57S,41.47,-111.5,2731.0,UT,Monte Cristo,,,,-9290041.903574295,4611260.122042217,-9297079.685105339 to -9199746.256388973,4524267.1926185265 to 4621600.621334893,"-9297079.685105339 to -9199746.256388973, 4524267.1926185265 to 4621600.621334893",568468aa8b7dd0e1383124532012e8de25efe75b8621820d4f7b1dea
USS0011H58S,41.79,-111.55,2257.3,UT,Temple Fork,,,,-9248186.66216284,4646842.548833959,-9297079.685105339 to -9199746.256388973,4621600.621334892 to 4718934.050051258,"-9297079.685105339 to -9199746.256388973, 4621600.621334892 to 4718934.050051258",78cf10f224fd63ee4dd6ee09d746585040d759681e9e72ff244bdab5
USS0011H59S,41.36,-111.49,2503.9,UT,Lightning Ridge,,,,-9304953.138394404,4599028.662832556,-9394413.113821704 to -9297079.685105339,4524267.1926185265 to 4621600.621334893,"-9394413.113821704 to -9297079.685105339, 4524267.1926185265 to 4621600.621334893",44b7d4a3623650cb4e6b194f5b7b506ed4ccd0e48f804d960bdb3237
USS0011H60S,41.86,-111.51,2520.7,UT,Usu Doc Daniel,,,,-9234768.400724344,4654626.204694652,-9297079.685105339 to -9199746.256388973,4621600.621334892 to 4718934.050051258,"-9297079.685105339 to -9199746.256388973, 4621600.621334892 to 4718934.050051258",78cf10f224fd63ee4dd6ee09d746585040d759681e9e72ff244bdab5
USS0011J01S,40.85,-111.05,2741.1,UT,Chalk Creek #1,,,,-9340492.259606898,4542319.170133219,-9394413.113821704 to -9297079.685105339,4524267.1926185265 to 4621600.621334893,"-9394413.113821704 to -9297079.685105339, 4524267.1926185265 to 4621600.621334893",44b7d4a3623650cb4e6b194f5b7b506ed4ccd0e48f804d960bdb3237
USS0011J02S,40.89,-111.07,2486.6,UT,Chalk Creek #2,,,,-9336532.559328053,4546766.973482187,-9394413.113821704 to -9297079.685105339,4524267.1926185265 to 4621600.621334893,"-9394413.113821704 to -9297079.685105339, 4524267.1926185265 to 4621600.621334893",44b7d4a3623650cb4e6b194f5b7b506ed4ccd0e48f804d960bdb3237
USS0011J06S,40.67,-111.22,2590.8,UT,Redden Mine Lwr,,,,-9380157.515473144,4522304.055062865,-9394413.113821704 to -9297079.685105339,4426933.763902161 to 4524267.192618527,"-9394413.113821704 to -9297079.685105339, 4426933.763902161 to 4524267.192618527",5b747cd9af85a57d0fb4c70f407a5875a58e84a94c911acc3106a05d
USS0011J08S,40.16,-111.21,2475.9,UT,Strawberry Divide,,,,-9450675.70718219,4465594.562363527,-9491746.54253807 to -9394413.113821704,4426933.763902161 to 4524267.192618527,"-9491746.54253807 to -9394413.113821704, 4426933.763902161 to 4524267.192618527",4851d9f12ab3e7801d0cf6e8470e825dd024b3fe3830a3d1e359ce29
USS0011J11S,40.99,-111.82,2438.4,UT,Farmington,,,,-9385357.4160631,4557886.481854606,-9394413.113821704 to -9297079.685105339,4524267.1926185265 to 4621600.621334893,"-9394413.113821704 to -9297079.685105339, 4524267.1926185265 to 4621600.621334893",44b7d4a3623650cb4e6b194f5b7b506ed4ccd0e48f804d960bdb3237
USS0011J12S,40.97,-111.81,2066.2,UT,Farmington Lower,,,,-9387364.13573419,4555662.580180122,-9394413.113821704 to -9297079.685105339,4524267.1926185265 to 4621600.621334893,"-9394413.113821704 to -9297079.685105339, 4524267.1926185265 to 4621600.621334893",44b7d4a3623650cb4e6b194f5b7b506ed4ccd0e48f804d960bdb3237
USS0011J21S,40.43,-111.62,2481.1,UT,Timpanogos Divide,,,,-9447692.007221831,4495617.234969059,-9491746.54253807 to -9394413.113821704,4426933.763902161 to 4524267.192618527,"-9491746.54253807 to -9394413.113821704, 4426933.763902161 to 4524267.192618527",4851d9f12ab3e7801d0cf6e8470e825dd024b3fe3830a3d1e359ce29
USS0011J22S,40.19,-111.36,2255.2,UT,Hobble Creek,,,,-9459240.073062694,4468930.414875252,-9491746.54253807 to -9394413.113821704,4426933.763902161 to 4524267.192618527,"-9491746.54253807 to -9394413.113821704, 4426933.763902161 to 4524267.192618527",4851d9f12ab3e7801d0cf6e8470e825dd024b3fe3830a3d1e359ce29
USS0011J23S,40.3,-111.26,2449.7,UT,Daniels-Strawberry,,,,-9435400.82582876,4481161.874084913,-9491746.54253807 to -9394413.113821704,4426933.763902161 to 4524267.192618527,"-9491746.54253807 to -9394413.113821704, 4426933.763902161 to 4524267.192618527",4851d9f12ab3e7801d0cf6e8470e825dd024b3fe3830a3d1e359ce29
USS0011J32S,40.36,-111.09,2438.4,UT,Currant Creek,,,,-9412612.15320373,4487833.579108365,-9491746.54253807 to -9394413.113821704,4426933.763902161 to 4524267.192618527,"-9491746.54253807 to -9394413.113821704, 4426933.763902161 to 4524267.192618527",4851d9f12ab3e7801d0cf6e8470e825dd024b3fe3830a3d1e359ce29
USS0011J37S,40.87,-111.72,2209.8,UT,Hardscrabble,,,,-9394009.529279264,4544543.071807703,-9394413.113821704 to -9297079.685105339,4524267.1926185265 to 4621600.621334893,"-9394413.113821704 to -9297079.685105339, 4524267.1926185265 to 4621600.621334893",44b7d4a3623650cb4e6b194f5b7b506ed4ccd0e48f804d960bdb3237
USS0011J42S,40.56,-111.66,2938.3,UT,Snowbird,,,,-9432783.872227214,4510072.595853204,-9491746.54253807 to -9394413.113821704,4426933.763902161 to 4524267.192618527,"-9491746.54253807 to -9394413.113821704, 4426933.763902161 to 4524267.192618527",4851d9f12ab3e7801d0cf6e8470e825dd024b3fe3830a3d1e359ce29
USS0011J46S,40.61,-111.1,2523.7,UT,Beaver Divide,,,,-9378462.681621239,4515632.350039413,-9394413.113821704 to -9297079.685105339,4426933.763902161 to 4524267.192618527,"-9394413.113821704 to -9297079.685105339, 4426933.763902161 to 4524267.192618527",5b747cd9af85a57d0fb4c70f407a5875a58e84a94c911acc3106a05d
